BAM,R1 FASTQs,R2 FASTQs,Paired-End,Cropped,Pooled,Duplicate FASTQs,Restricted,BAM Read Length,Mapped Reads,Unmapped Reads,Date Created,Donor,Biosample Ontology,BAM md5sum
ENCFF606FHK,ENCFF000QXN,,False,False,False,False,False,25,8403708,3615353,2016-10-26T17:41:43.095018+00:00,ENCDO000ABC,cell_line_EFO_0002860,018c747a004ad005f6f8635889518702
ENCFF902XIV,ENCFF002AYR,,False,False,False,False,False,36,33007653,1221464,2016-05-06T18:04:53.563327+00:00,ENCDO352AAA,cell_line_EFO_0002167,887c00ace2d6d874ade39c2ff0da03bd
ENCFF971KPK,ENCFF000ZPM,,False,False,False,False,False,36,19566377,10106236,2016-10-26T17:38:35.612466+00:00,ENCDO000ADJ,cell_line_EFO_0002324,f61d074702f1685eee4e3d9d4cc7f4cd
ENCFF834ZWK,ENCFF321IEZ,ENCFF479WFS,True,False,False,False,False,101,103045958,4905468,2016-12-10T04:39:33.717223+00:00,ENCDO271OUW,tissue_UBERON_0001496,40011fb4c04d933c427921a07c4f8a66
ENCFF580GFP,ENCFF057IKR,,False,False,False,False,False,36,30871519,1166365,2016-12-19T07:29:31.256610+00:00,ENCDO058AAA,tissue_UBERON_0002084,3e2771db8eece8d4ab014e016317eba9
ENCFF223UIA,ENCFF917RIA,ENCFF613PQJ,True,False,False,False,False,76,95722694,19793644,2016-11-08T22:45:08.041595+00:00,ENCDO271OUW,tissue_UBERON_0001157,43b7e7cba35e47a66d0d911e993a0baf
ENCFF570QIM,ENCFF434FMH,,False,False,False,False,False,36,66881289,2487388,2016-12-19T07:29:42.110974+00:00,ENCDO478OMA,tissue_UBERON_0002084,602bf1678214e48a5ce62b5d66f585ce
ENCFF588EWX,ENCFF002BGB,,False,False,False,True,False,50,42894730,1734907,2016-04-19T20:40:52.475188+00:00,ENCDO000AAD,cell_line_EFO_0002067,c49eb655c7a0e1100dc414664b104dd2
ENCFF303IUY,ENCFF338LYQ,ENCFF746XJG,True,False,False,False,False,101,60554819,1590519,2016-05-06T18:14:50.703726+00:00,ENCDO000AAD,cell_line_EFO_0002067,5cefe094903145fcd2c5e3c4c3469e91
ENCFF326TJI,ENCFF698RZR,,False,False,False,False,False,36,28210590,788663,2018-02-01T21:37:44.443611+00:00,ENCDO930ZLO,primary_cell_CL_0001059,9a842b33354c7f46e46b041966c4f95b
ENCFF201DDV,ENCFF040RTO,ENCFF196GKM,True,False,False,False,False,76,55142790,15562516,2017-02-02T01:02:35.397105+00:00,ENCDO793LXB,tissue_UBERON_0001159,ae8f0f5be82922573e03c20873afdade
ENCFF951VPL,ENCFF393AZP,,False,False,False,False,True,36,36867078,683672,2017-10-16T12:53:35.190680+00:00,ENCDO871IWW,tissue_UBERON_0001873,5b5dc4d99b1bd9bcaf0eac25b93e562f
ENCFF369WAN,ENCFF254MUT,ENCFF304YBK,True,False,False,False,False,101,83464326,14659974,2016-10-27T22:23:32.625199+00:00,ENCDO000ABB,cell_line_EFO_0002713,1da93ba4e78ef2d403947ab577a3de27
ENCFF856XRP,ENCFF461IZI,,False,False,False,False,False,36,37196943,2423377,2016-12-19T07:28:59.999316+00:00,ENCDO147FTI,primary_cell_CL_0001059,75fa5ec0439a504caa0179d6a87191ce
ENCFF959NWK,"ENCFF479AHA, ENCFF989NQS",,False,False,True,False,False,36,22537903,639270,2016-12-19T07:21:44.513732+00:00,ENCDO022PVU,tissue_UBERON_0001987,cc2f28819510f5a11aa746e32e7c86db
ENCFF798MEL,ENCFF001GZF,,False,False,False,False,False,36,25269515,399136,2016-08-09T16:02:03.117523+00:00,ENCDO175AAA,primary_cell_CL_0002547,b545c346e4e0ec285aacec6fd4b302b1
ENCFF521VJP,ENCFF084TFW,ENCFF217QHT,True,False,False,False,False,101,47923123,889841,2016-05-06T18:03:57.687570+00:00,ENCDO271OUW,tissue_UBERON_0036149,74404c3ffb576fc24524572226866f81
ENCFF636HFT,ENCFF945YNK,ENCFF041FWW,True,False,False,False,False,101,48026000,2209576,2016-05-06T18:14:56.953112+00:00,ENCDO451RUA,tissue_UBERON_0008367,2325ac0ce55198d4f05eec004d167293
ENCFF988SZY,"ENCFF426IGI, ENCFF452ELS","ENCFF578MJS, ENCFF893RME",True,False,True,False,False,101,178656627,11061145,2017-07-14T19:15:20.028281+00:00,ENCDO000ADM,cell_line_EFO_0007610,3102170a7ada6c095d4f86d3545f232c
ENCFF439OAX,"ENCFF093XYO, ENCFF355APW",,False,False,True,False,False,76,60658761,2230005,2016-10-27T21:58:03.248265+00:00,ENCDO793LXB,tissue_UBERON_0000992,c5cbce228bb69afb3a5260aafc39a146
ENCFF368JCF,"ENCFF563PNW, ENCFF631QCD, ENCFF000CFY",,False,False,True,False,False,36,113098834,12957625,2017-04-06T20:54:42.047158+00:00,ENCDO916IIE,primary_cell_CL_0000127,38f74632c7934aaffeba6a16cb5535f9
ENCFF390OZW,ENCFF000VEK,,False,False,False,False,False,28,36082958,335750,2016-07-28T00:31:37.693761+00:00,ENCDO000AAD,cell_line_EFO_0002067,3bd27f231f175c163cdd7b6c0889ec74
ENCFF933QGF,ENCFF747GMM,ENCFF868HAY,True,False,False,False,False,101,110119412,5971444,2016-10-27T22:10:52.277063+00:00,ENCDO793LXB,tissue_UBERON_0000995,992cdaa93749bbccf07eb6a4826034f6
ENCFF930IPW,ENCFF282SBH,,False,False,False,False,False,36,16823595,5846808,2016-12-19T07:29:34.060649+00:00,ENCDO000AAX,cell_line_EFO_0001196,232e2351a6ca63432dd402eae000ed60
ENCFF100MPD,ENCFF282ICF,,False,False,False,False,False,40,31287679,3534021,2016-05-06T18:13:20.224864+00:00,ENCDO000AAC,cell_line_EFO_0001187,1049e4c2311f6fb63bef4f9034409602
ENCFF487JOS,"ENCFF885SBP, ENCFF061PAW",,False,False,True,False,False,36,113895466,9909130,2017-01-11T04:28:52.303555+00:00,ENCDO027VXA,cell_line_EFO_0002106,d5efc4b68435bce3f5ab3286bf3ad150
ENCFF524AJL,ENCFF913JQM,ENCFF024VTZ,True,False,False,False,False,101,166949084,8596722,2016-09-01T21:39:49.185816+00:00,ENCDO845WKR,tissue_UBERON_0001159,6b5554bf4cc627677fb945ce70545419
ENCFF837HRZ,ENCFF001FFI,,False,False,False,False,False,36,18118472,271792,2016-08-09T16:01:20.810959+00:00,ENCDO221AAA,cell_line_EFO_0005904,dd9499b00670f416a54c9b610c684b3f
ENCFF712TPV,ENCFF001HQI,,False,False,False,False,False,36,10313994,1263605,2016-08-09T16:00:48.960626+00:00,ENCDO236AAA,primary_cell_CL_0002555,7fbbf53816d81e27cefb5435a6172558
ENCFF893HUW,ENCFF000QTJ,,False,False,False,False,False,36,11741823,7265512,2016-10-26T17:42:13.365487+00:00,ENCDO000ABB,cell_line_EFO_0002713,0d9cbb894b2a9a6155600e3b6d11dd29
ENCFF068YTL,ENCFF000VRP,,False,False,False,False,False,28,5420456,251251,2016-10-26T17:36:04.356513+00:00,ENCDO000ABK,cell_line_EFO_0005336,e45cee23bef7732e72697412870a25e3
ENCFF858VPI,ENCFF000ZIZ,,False,False,False,False,False,36,63229632,8261018,2016-10-26T17:42:56.360894+00:00,ENCDO000AAP,cell_line_EFO_0001200,6bc0e52fabbc6fc7fafd5e43d45f1085
ENCFF273DTL,ENCFF000RXR,,False,False,False,False,False,51,9483351,13360353,2017-04-14T18:24:32.504799+00:00,ENCDO007AAA,tissue_UBERON_0002113,6874b2e1d36a2977e37d110162821ffa
ENCFF740BZH,ENCFF273KUS,ENCFF466WDC,True,False,False,False,False,101,67418405,1235307,2017-03-01T17:58:03.115359+00:00,ENCDO119FJJ,cell_line_EFO_0007752,cd2b34270ba77cbed23c47b07a2e9983
ENCFF524YZU,ENCFF015QBJ,ENCFF062WKC,True,False,False,False,False,76,69613447,7448117,2017-02-02T01:21:38.803285+00:00,ENCDO845WKR,tissue_UBERON_0008367,5a847999a95e2920a7bc5f6262ea94b5
ENCFF554AXK,"ENCFF095YNS, ENCFF454MGO",,False,False,True,False,False,36,90996224,27576112,2016-05-25T14:15:06.861227+00:00,ENCDO568LPD,cell_line_EFO_0006283,dd21a886e3bd16536b7b71d31fecb935
ENCFF814ZGP,ENCFF437UBY,ENCFF337NMZ,True,False,False,False,False,101,79970849,2159369,2017-02-09T16:13:03.626380+00:00,ENCDO000AAD,cell_line_EFO_0002067,81290ebb8fdf8a2c20a2d2b640a0542d
ENCFF966PUO,ENCFF000VWV,,False,False,False,False,False,27,13638675,320310,2016-10-26T17:34:50.263026+00:00,ENCDO000AAK,cell_line_EFO_0002784,1c6e491c756e782d95c34d0781be57f0
ENCFF311NUX,ENCFF654AVJ,ENCFF241WBG,True,False,False,False,False,76,92959106,12268698,2017-02-02T03:07:22.167308+00:00,ENCDO271OUW,tissue_UBERON_0000996,a90ed13df425ed51efc16029094235e9
ENCFF727ZPX,"ENCFF234PPL, ENCFF808AHU, ENCFF590DYT, ENCFF191LCN",,False,False,True,False,False,36,39663241,454152,2016-12-19T07:30:12.247840+00:00,ENCDO194EHQ,primary_cell_CL_0000624,41cc3a6da5195aa005ffa8cacd294601
ENCFF650JUF,ENCFF000WPN,,False,False,False,False,False,28,6469537,325796,2016-10-26T17:36:06.635655+00:00,ENCDO000ACK,cell_line_EFO_0005351,0307a8da5d1a145140da721a15c3cf9f
ENCFF839EAG,ENCFF394NUE,,False,False,False,False,False,36,35360779,1086635,2016-12-19T07:29:15.181456+00:00,ENCDO741IWK,cell_line_EFO_0007083,d834abf8c991b2caf27c5eca938ef151
ENCFF076RWI,ENCFF000CUZ,,False,False,False,False,False,36,17635173,12080570,2016-08-09T15:57:50.328906+00:00,ENCDO271AAA,primary_cell_CL_0000062,172dfa1947b7d43928997e68a67a6cd9
ENCFF665VYT,ENCFF794FIO,ENCFF667MAD,True,False,False,False,False,76,57561764,14384236,2017-02-02T01:02:49.151056+00:00,ENCDO451RUA,tissue_UBERON_0004550,9d3388456cb4f79c433a657ce271a41c
ENCFF423QEN,ENCFF000RBY,,False,False,False,False,False,36,18781245,28703235,2016-10-26T17:38:16.688912+00:00,ENCDO000ABD,cell_line_EFO_0003072,603772dfce42045fb56e484f22bafd9b
ENCFF038TGJ,ENCFF958NMQ,,False,False,False,False,False,50,55034437,1042289,2016-05-06T18:03:38.666766+00:00,ENCDO882MMZ,tissue_UBERON_0002107,802a87c470871a9c25e458c7c47a9049
ENCFF906MMV,ENCFF159NJV,,False,False,False,False,False,36,33128742,4338164,2016-12-19T07:30:12.125513+00:00,ENCDO950XTR,primary_cell_CL_0001059,c8714ab34b13fbc39c31ee50e1c6cc7b
ENCFF825ZAO,ENCFF838NYU,,False,False,False,False,False,36,15382596,5752715,2016-12-19T07:21:31.063060+00:00,ENCDO000AAX,cell_line_EFO_0001196,f5f9869b4568d2a3bc40fdcd4a320bfb
ENCFF484GNC,ENCFF000XJG,,False,False,False,False,False,28,9977049,634119,2016-10-26T17:57:47.447747+00:00,ENCDO000AAB,cell_line_EFO_0002791,40cef0211b9cbd5eebd965e1c75359c0
ENCFF327VGM,"ENCFF590VUK, ENCFF867VQK",,False,False,True,False,False,36,15646679,1570264,2016-12-19T07:29:42.783188+00:00,ENCDO778DGP,tissue_UBERON_0000948,b2aab6b669902552481cfa8e72004e76
ENCFF194YCE,ENCFF000YRN,,False,False,False,False,False,27,23336004,8287728,2016-10-26T17:37:39.785753+00:00,ENCDO000AAD,cell_line_EFO_0002067,82a0793374781a531b242d5d6475eacd
ENCFF554LJZ,ENCFF000CQO,,False,False,False,False,False,36,4742289,4625149,2016-08-09T15:57:31.727757+00:00,ENCDO156MSV,primary_cell_CL_0002553,4a3e92aac38937260dbf19b217bfdc21
ENCFF181BIE,ENCFF000AOF,,False,False,False,False,False,36,38932560,1456246,2016-07-13T02:47:34.424006+00:00,ENCDO183AAA,cell_line_EFO_0007074,2a815aae7031eeea3ca6be5f203f700d
ENCFF236VIX,ENCFF000POQ,,False,False,False,False,False,36,25486270,17054684,2016-10-26T17:38:16.865349+00:00,ENCDO000AAC,cell_line_EFO_0001187,e8b4f497efa546f0ea166e423b48e2e7
ENCFF173SFW,ENCFF593HBL,,False,False,False,False,False,40,34390527,2257383,2016-05-06T18:09:56.589126+00:00,ENCDO000AAC,cell_line_EFO_0001187,fe11d8d663f81ddd3ed2caca838e7012
ENCFF449USF,ENCFF760ETA,ENCFF725DAD,True,False,False,False,False,76,140499621,31012613,2017-02-02T07:45:12.902003+00:00,ENCDO271OUW,tissue_UBERON_0008952,44c053fa3c5146140e46d57790104c04
ENCFF082GGD,ENCFF166VXQ,,False,False,False,False,False,50,31698166,1019119,2016-05-06T18:11:45.024982+00:00,ENCDO000AAK,cell_line_EFO_0002784,45cca594212754610e5ac6f8c8dc295c
ENCFF569KIG,ENCFF000RPT,,False,False,False,False,False,51,8472590,9796832,2016-12-03T15:31:12.840250+00:00,ENCDO000ABJ,cell_line_EFO_0005335,4e9e0c6829a2f632718fbac5f0593a87
ENCFF417LFU,"ENCFF762NSP, ENCFF020WBJ, ENCFF918DVV",,False,False,True,False,True,36,39037622,675796,2017-10-16T12:52:45.728756+00:00,ENCDO980BZD,tissue_UBERON_0001871,2759cfe2cabaccfb763bfced1b901a0e
ENCFF424XCA,ENCFF002ECL,,False,False,False,False,False,36,41325744,919769,2016-05-06T18:01:54.930214+00:00,ENCDO000AAZ,cell_line_EFO_0001086,54973fcddb4e252fa78080ea933dfa7d
ENCFF671FKH,ENCFF001HWY,,False,False,False,False,False,36,36518186,398571,2016-08-09T16:00:57.552312+00:00,ENCDO103AAA,primary_cell_CL_0002306,77179713a848494246ca458505bce0b7
ENCFF177VIE,ENCFF000RLU,,False,False,False,False,False,36,44802207,4992478,2016-10-26T17:58:25.625407+00:00,ENCDO000ADQ,cell_line_EFO_0005237,66fea790a83c46032f9d8d054285ed53
ENCFF659OAL,ENCFF000XSG,,False,False,False,False,False,36,18964219,438249,2016-10-26T17:37:02.056633+00:00,ENCDO000AAC,cell_line_EFO_0001187,f5394fb4e2172c2707a711b3352cf6ad
ENCFF721BCM,ENCFF000RTF,,False,False,False,False,False,35,11570723,745937,2016-10-26T17:57:47.869888+00:00,ENCDO000AAB,cell_line_EFO_0002791,aef4f7d41b27dea2b9831039201de7ac
ENCFF299ZPO,ENCFF850NEC,ENCFF364SOU,True,False,False,False,False,101,79993046,1932970,2016-11-25T03:07:33.496440+00:00,ENCDO845WKR,tissue_UBERON_0002367,6ab54b6c8f477305432ca58232af32bb
ENCFF496PZE,"ENCFF634JMR, ENCFF997BAS",,False,False,True,False,False,76,45081513,1529853,2016-10-27T21:57:34.302157+00:00,ENCDO271OUW,tissue_UBERON_0000992,745f469496f3b0decfa882156b32083d
ENCFF942JSC,ENCFF001GXZ,,False,False,False,False,False,36,27487649,658989,2016-08-09T16:01:59.930705+00:00,ENCDO373ZSZ,cell_line_CLO_0021754,1174b4a02c3faf1859d1fd4d2ab210e4
ENCFF971VAX,ENCFF155TVY,,False,False,False,False,True,76,27072855,5651461,2017-11-09T04:04:24.022360+00:00,ENCDO273TST,primary_cell_CL_0000625,cf5f9068d61561aa78b8980c0bf740e1
ENCFF739WNM,ENCFF565IJW,,False,False,False,False,True,36,40592014,7454606,2018-01-18T02:50:15.756927+00:00,ENCDO654YBK,tissue_UBERON_0001134,2b3a64feb5930914da6aaa5b406d9e10
ENCFF493MYE,ENCFF002EXD,,False,False,False,False,False,36,24523627,1025173,2016-05-06T18:12:48.906946+00:00,ENCDO060AAA,tissue_UBERON_0002107,fb451ea8e6a0696846d99535c5190e62
ENCFF730XXI,ENCFF000ZPL,,False,False,False,False,False,36,62932777,5789945,2016-10-26T17:42:45.819342+00:00,ENCDO272AAA,primary_cell_CL_0000765,af444cf1fca89cd8001e53f125bc0289
ENCFF450CXD,"ENCFF197CBU, ENCFF263EIQ",,False,False,True,False,False,36,77855284,1117015,2017-03-21T07:24:59.143514+00:00,ENCDO222AAA,in_vitro_differentiated_cells_CL_0000540,c057f40375feda470cfe54fd9fb58639
ENCFF511HBN,ENCFF206EQF,ENCFF014WAY,True,False,False,False,False,101,53867780,1462470,2016-05-06T18:11:36.799318+00:00,ENCDO451RUA,tissue_UBERON_0001159,ca429859d768e3044cc4b3a7981f27d6
ENCFF263NGC,ENCFF031GRR,ENCFF132BCH,True,False,False,False,False,76,53338791,11576131,2017-02-02T01:03:10.470551+00:00,ENCDO793LXB,tissue_UBERON_0008952,6cb232ca84d94a898f6a4f4167840350
ENCFF039ZCG,"ENCFF757POM, ENCFF805ZJS, ENCFF632EPK, ENCFF039VDX",,False,False,True,False,False,36,39386471,3138449,2016-12-19T07:29:49.307402+00:00,ENCDO194EHQ,primary_cell_CL_0000899,d70b70bfdeee82cfc87699f14a61933a
ENCFF864TEV,ENCFF671OPY,,False,False,False,False,True,76,30523663,2704262,2017-11-09T03:07:29.742553+00:00,ENCDO981EWY,tissue_UBERON_0000955,e07ce80a8409ba611d48cbcf0b7b2512
ENCFF812FPR,ENCFF002EFP,ENCFF002EFR,True,False,False,False,False,101,75089946,903672,2016-05-06T18:10:04.868184+00:00,ENCDO000AAW,in_vitro_differentiated_cells_CL_0002319,fea954cc96e7d35779b97e5a4238fc3d
ENCFF477HPX,ENCFF668LQF,ENCFF169WOT,True,False,False,False,False,101,65248354,1971800,2016-09-11T03:14:42.080445+00:00,ENCDO000ABF,cell_line_EFO_0001182,2bcf9b52ed5ec902f45c6c2002564613
ENCFF054EDG,ENCFF556KQJ,,False,False,False,False,False,36,29212509,923538,2016-12-19T07:29:42.290173+00:00,ENCDO175XVW,cell_line_EFO_0007108,9e30cb63be7e1802fadb1ec879e22860
ENCFF406AEB,ENCFF823GXV,ENCFF247YLS,True,False,False,False,False,101,104948296,3013198,2017-03-17T16:47:48.013572+00:00,ENCDO793LXB,tissue_UBERON_0011907,f0c94f9f9a38d0c38064f67d84c99d9d
ENCFF086LLR,ENCFF342YBR,ENCFF247VVB,True,False,False,False,False,101,67095129,1399703,2016-08-13T23:38:46.134690+00:00,ENCDO000ABF,cell_line_EFO_0001182,4332983e91b623a3833a73c386ad9548
ENCFF332UFU,"ENCFF719PNH, ENCFF913WQY, ENCFF505RHM, ENCFF101IHA",,False,False,True,False,False,36,49982513,1348708,2016-12-19T07:30:13.676373+00:00,ENCDO194EHQ,primary_cell_CL_0000905,595c4e791f227e02b81de0e9822e1667
ENCFF895VLA,ENCFF665FNP,ENCFF276QOR,True,False,False,False,False,101,119184998,5338360,2016-09-16T03:18:55.514667+00:00,ENCDO000AAC,cell_line_EFO_0001187,edef8550cddc17ef1e92db9fb0d888b5
ENCFF100PMS,"ENCFF377FRL, ENCFF601FJT, ENCFF105BSH, ENCFF283SSQ",,False,False,True,True,False,76,76046844,2600875,2016-10-25T21:54:32.453146+00:00,ENCDO336AAA,cell_line_EFO_0005723,a0588400722af2023e26b2bb5762ed96
ENCFF848AQB,ENCFF833ZOA,,False,False,False,False,False,40,29094768,1389322,2016-05-06T18:12:28.337854+00:00,ENCDO000AAD,cell_line_EFO_0002067,350041f7b2168c1d9f657ab838ece16c
ENCFF108CWL,ENCFF708SNY,,False,False,False,False,False,36,66048590,5687098,2016-12-19T07:30:25.327120+00:00,ENCDO000AAW,in_vitro_differentiated_cells_CL_0000351,e3341c0bc7edaf606b0249d425d0990d
ENCFF386XET,ENCFF113ZAT,,False,False,False,False,False,40,37463532,2138162,2016-05-06T18:11:18.655812+00:00,ENCDO000AAD,cell_line_EFO_0002067,fc617c484599e792ac4744ca9df14625
ENCFF819OTY,ENCFF258YTR,ENCFF910GLH,True,False,False,False,False,101,81236627,1785109,2016-10-29T18:05:20.024597+00:00,ENCDO000AAD,cell_line_EFO_0002067,341466d3a10305ae6b1bec1e8274b723
ENCFF818UIH,ENCFF024EUM,ENCFF108WLC,True,False,False,False,False,101,83095768,1847012,2017-03-23T18:06:08.911974+00:00,ENCDO793LXB,tissue_UBERON_0002369,ea2751906dafefabcdc6ac6ff2411c7a
ENCFF443BKA,ENCFF000QQJ,,False,False,False,False,False,50,27857836,3238209,2016-04-19T20:41:38.806541+00:00,ENCDO000AAE,cell_line_EFO_0001203,3a838336af5005362dad708513d0dc05
ENCFF625RKU,ENCFF000NGC,,False,False,False,False,False,36,23753274,22856057,2016-10-26T17:36:00.862210+00:00,ENCDO000AAZ,cell_line_EFO_0001086,d072a4c515b5363e740fbf631566e71a
ENCFF862XLE,ENCFF534SCD,ENCFF184SBV,True,False,False,False,False,101,50752408,1267442,2016-09-11T03:13:37.399617+00:00,ENCDO000ABF,cell_line_EFO_0001182,012801346c4301a49b25c4e2e0dbca4c
ENCFF023WHT,ENCFF723TPE,ENCFF896VYC,True,False,False,False,False,101,107708587,4302071,2016-05-06T18:16:43.079894+00:00,ENCDO845WKR,tissue_UBERON_0001157,931d88cc0eb127487742961a35289baf
ENCFF188OKO,ENCFF000RCK,,False,False,False,False,False,50,20566515,730973,2016-11-30T18:17:52.599919+00:00,ENCDO000ABD,cell_line_EFO_0003072,dd611493e4a9d9926f103734fa56deb4
ENCFF251JQE,ENCFF243LBL,,False,False,False,False,False,36,32208606,1704666,2016-05-06T18:12:38.663521+00:00,ENCDO222AAA,in_vitro_differentiated_cells_NTR_0003830,0d42c14a3f8497fb20c857ddb058c00f
ENCFF180OXX,ENCFF000VWH,,False,True,False,True,False,28,10351928,664495,2017-07-12T16:44:34.555504+00:00,ENCDO000AAK,cell_line_EFO_0002784,283bbe980adf79a40afad5d1d19e1dfd
ENCFF906RZN,ENCFF000RTH,,False,False,False,False,False,51,15063820,16305144,2018-02-22T03:45:43.152987+00:00,ENCDO000ACO,cell_line_EFO_0005352,e2f9e63ad688ffbea1ccfb6b0d4eb1ab
ENCFF072AVQ,ENCFF000VXH,,False,False,False,False,False,27,22274478,5145979,2016-10-26T17:37:20.197150+00:00,ENCDO000AAK,cell_line_EFO_0002784,c481ea44068035163a72839ee83b7786
ENCFF545LXI,"ENCFF060UJV, ENCFF640ALF","ENCFF748BIS, ENCFF626NFD",True,False,True,False,False,101,186682040,9230752,2016-11-02T23:07:41.552283+00:00,ENCDO845WKR,tissue_UBERON_0001515,6bd71676a3e02bde541cfcc8d8fe6c0c
ENCFF336YCH,"ENCFF980SCI, ENCFF150YLW",,False,False,True,False,False,36,67434324,3375062,2017-03-21T07:25:05.461599+00:00,ENCDO478OMA,tissue_UBERON_0002080,6d3a249d52fba5a86a239eda22401cfa
ENCFF465IHE,"ENCFF837SVG, ENCFF279GKI","ENCFF327EQZ, ENCFF413GTS",True,False,True,True,False,76,98705239,2609789,2016-10-12T18:50:10.813565+00:00,ENCDO220OYR,cell_line_EFO_0001221,504d843e8136504dd9d69d30c940eaf9
ENCFF182KWD,ENCFF869JIH,,False,False,False,False,False,36,67109150,3688572,2016-12-19T07:22:15.489148+00:00,ENCDO000AAW,in_vitro_differentiated_cells_NTR_0000856,df051ca48355ffcc789466dec5cb0478
ENCFF224CTU,ENCFF805UIJ,ENCFF333IGR,True,False,False,False,False,101,32183622,1098600,2016-05-06T18:11:41.440133+00:00,ENCDO271OUW,tissue_UBERON_0001157,050dbec94e315aaf684c12051d6d1357
ENCFF884HXF,ENCFF277KNR,,False,False,False,False,True,75,31957060,3263031,2017-11-09T05:12:10.587953+00:00,ENCDO974LFM,tissue_NTR_0003013,a77f13deb6eca97ee854602e923d375b
ENCFF617DCM,ENCFF929JZL,,False,False,False,False,False,50,34092602,2413325,2016-09-19T22:51:28.991390+00:00,ENCDO000AAC,cell_line_EFO_0001187,9b4f4c072c5501cd661f3afb8093ee31
ENCFF025ODI,ENCFF000VJK,,False,False,False,False,False,36,40852799,818874,2016-07-13T02:52:11.660837+00:00,ENCDO000ABB,cell_line_EFO_0002713,32fbd88738a8d0a43b98b0baafe212cf
ENCFF555KFK,ENCFF000QFK,,False,False,False,False,False,50,36472168,1317663,2016-10-09T17:01:22.147648+00:00,ENCDO000AAD,cell_line_EFO_0002067,f2e661c8f1fa57c389e53d1bfc7c9e21
ENCFF398XCF,ENCFF000OEB,,False,False,False,False,False,50,36768927,2275772,2016-10-29T18:00:02.376253+00:00,ENCDO000AAK,cell_line_EFO_0002784,e4ff888b06ba803b387202479a9f2154
ENCFF277GHL,ENCFF000QVY,,False,False,False,False,False,36,18729199,9005613,2016-10-26T17:57:52.144913+00:00,ENCDO000AAR,cell_line_EFO_0005234,0ee31edac908cd4f03e88a3f24431c4f
ENCFF672XRL,"ENCFF094QSY, ENCFF023WWL",,False,False,True,False,True,36,62113009,5763565,2018-01-19T21:40:12.167374+00:00,ENCDO779YRY,primary_cell_CL_0000895,706f0dc28e7bb075967fcc347d68b3b4
ENCFF481XFA,ENCFF000WOO,,False,False,False,False,False,28,12436157,449374,2016-10-26T17:34:30.636435+00:00,ENCDO000ACJ,cell_line_EFO_0005350,c2d978949163d7d2d64027ef8aaaa645
ENCFF675HPK,ENCFF001RVQ,,False,False,False,False,False,50,59201178,5292485,2016-05-06T18:02:36.822990+00:00,ENCDO000AAD,cell_line_EFO_0002067,1d9a2112940b374db5d04c8e5c21d458
ENCFF745AMT,ENCFF001HSV,,False,False,False,False,False,36,17324230,511646,2016-08-09T16:00:53.172583+00:00,ENCDO930BXC,primary_cell_CL_0002618,c1520c27e81d95c8a7d53c6535477e66
ENCFF181XUO,ENCFF931LWJ,ENCFF928HTI,True,False,False,False,False,101,71717066,1612148,2016-05-06T18:14:45.366470+00:00,ENCDO000AAD,cell_line_EFO_0002067,1f6127cc124e152efa0240ff08620783
ENCFF762QEO,ENCFF991XBB,ENCFF048DAV,True,False,False,False,False,76,120828920,25343718,2017-02-02T06:05:53.322911+00:00,ENCDO271OUW,tissue_UBERON_0000992,f548f1b5aa020ad0da53665ec1f96065
ENCFF453CVV,ENCFF863QDS,,False,False,False,False,False,36,27620069,2473111,2016-12-19T07:29:00.322293+00:00,ENCDO424HVB,tissue_UBERON_0002108,a80f5af01949179e92786da8b270b9fa
ENCFF342LTC,ENCFF848NLY,ENCFF592JZV,True,False,False,False,False,101,119240809,5936911,2016-09-01T21:35:09.589097+00:00,ENCDO451RUA,tissue_UBERON_0001159,7fa3d5e1e53948dbef4a7361fd8065d4
ENCFF460YQD,"ENCFF476AQS, ENCFF352JIF",,False,False,True,False,False,76,64237109,1998261,2017-01-26T22:50:15.097073+00:00,ENCDO793LXB,tissue_UBERON_0001323,627eca58a4b8c799d5841442aecb8256
ENCFF447FCN,ENCFF035QZC,,False,False,False,False,False,50,29070032,561733,2016-05-06T18:02:06.005315+00:00,ENCDO000AAC,cell_line_EFO_0001187,467c0eb3aec4d09b33ddb5a1d11668bb
ENCFF364HXC,ENCFF000VWK,,False,False,False,False,False,28,5091558,434731,2016-10-29T18:02:22.126538+00:00,ENCDO000AAK,cell_line_EFO_0002784,1470177a72d233d6a232ebde6d6bf311
ENCFF558JDT,"ENCFF860ICW, ENCFF406VEB",,False,False,True,False,False,49,38630239,1046057,2016-05-06T18:14:41.987511+00:00,ENCDO000AAE,cell_line_EFO_0001203,5e3b7eccbbfed49990d2039ef7ec474a
ENCFF408PAH,"ENCFF000VCY, ENCFF000VCW",,False,True,True,True,False,32,37839931,7448260,2017-07-28T00:22:43.633796+00:00,ENCDO000ABE,cell_line_EFO_0002824,c8e28e10a10c2cfe74f0856d9b1487ac
ENCFF312KEY,"ENCFF564OXD, ENCFF422MHT",,False,False,True,False,False,49,28557586,595335,2016-05-06T18:06:42.691738+00:00,ENCDO000AAD,cell_line_EFO_0002067,e7e9145abb8d077d58646d8af1d31ab3
ENCFF991CYC,ENCFF260ZFD,,False,False,False,False,True,76,56637305,7954551,2017-11-09T07:17:53.632326+00:00,ENCDO981EWY,primary_cell_NTR_0000427,80afd1429772c0cb1ca742e2b62c8ad1
